Fecha,Cliente,Dirección,Estado,Región,Método_venta,Producto,Género,Cantidad_entregas
2025-07-14,6349,Ronda Alicia Benavente 98,Buenos Aires,CABA,Tienda física,Ropa deportiva,Femenino,1
2025-07-14,6350,Urbanización de Eligia Mulet 930,Córdoba,Centro,Online,Ropa deportiva,Femenino,1
2025-07-14,6351,Pasaje Flavia Villanueva 5,Buenos Aires,Centro,Tienda física,Calzado deportivo,Otro,1
2025-07-14,6352,Urbanización de Dorita Moliner 96 Puerta 2 ,Córdoba,CABA,Online,Accesorios,Femenino,1
2025-07-14,6353,Calle Valentín Diego 78,Salta,NOA,Online,Accesorios,Masculino,1
2025-07-14,6354,Alameda Toni Cuervo 70,Salta,Cuyo,Online,Calzado deportivo,Femenino,1
2025-07-14,6355,Avenida Iris Losa 17 Apt. 41 ,Buenos Aires,Centro,Tienda física,Accesorios,Masculino,1
2025-07-14,6356,Callejón Macario Río 3,Santa Fe,Litoral,Tienda física,Ropa deportiva,Femenino,1
2025-07-14,6357,Ronda Eduardo López 974,Salta,NOA,Online,Ropa deportiva,Femenino,1
2025-07-14,6358,Rambla de Iker Sanabria 286 Piso 3 ,Mendoza,CABA,Tienda física,Accesorios,Otro,1
2025-07-14,6359,Pasaje de Saturnino Amaya 63,Mendoza,Centro,Online,Ropa deportiva,Masculino,1
2025-07-14,6360,Ronda Cecilia Avilés 85,Buenos Aires,Cuyo,Tienda física,Ropa deportiva,Masculino,1
2025-07-15,6361,Ronda Dorita Iglesias 76 Puerta 3 ,Buenos Aires,Cuyo,Online,Accesorios,Otro,1
2025-07-15,6362,Acceso de Sigfrido Boada 445,Santa Fe,CABA,Tienda física,Accesorios,Masculino,1
2025-07-15,6363,Pasaje de Alma Valcárcel 359 Puerta 9 ,Córdoba,NOA,Tienda física,Calzado deportivo,Femenino,1
2025-07-15,6364,Pasadizo de Joaquín Riba 9 Puerta 8 ,Santa Fe,Cuyo,Online,Ropa deportiva,Masculino,1
2025-07-15,6365,Cañada de Mateo Delgado 79,Salta,CABA,Tienda física,Accesorios,Masculino,1
2025-07-15,6366,Vial de Julio César Lasa 30,Santa Fe,Litoral,Online,Accesorios,Otro,1
2025-07-15,6367,Cuesta de Felicidad Barrios 81 Puerta 2 ,Buenos Aires,Litoral,Tienda física,Ropa deportiva,Femenino,1
2025-07-15,6368,C. Martina Camps 4 Piso 6 ,Salta,Cuyo,Tienda física,Calzado deportivo,Otro,1
2025-07-15,6369,Camino Lupe Acedo 18,Buenos Aires,Cuyo,Online,Accesorios,Femenino,1
2025-07-15,6370,Cuesta José Mari Bosch 96 Apt. 86 ,Mendoza,CABA,Online,Ropa deportiva,Masculino,1
2025-07-15,6371,Via de Albino Zamora 81 Apt. 78 ,Salta,Centro,Online,Accesorios,Femenino,1
2025-07-15,6372,Avenida Joel Castell 340,Santa Fe,Litoral,Online,Accesorios,Femenino,1
2025-07-15,6373,Camino de Luis Ángel Escudero 20 Piso 5 ,Buenos Aires,Centro,Online,Calzado deportivo,Masculino,1
2025-07-15,6374,Acceso de Miguel Taboada 78 Apt. 28 ,Salta,CABA,Online,Accesorios,Femenino,1
2025-07-15,6375,Cuesta Haydée Acero 16,Mendoza,Centro,Online,Calzado deportivo,Otro,1
2025-07-15,6376,Cuesta de Humberto Zabala 11 Puerta 6 ,Santa Fe,NOA,Tienda física,Accesorios,Femenino,1
2025-07-15,6377,Ronda Íngrid Pino 7,Buenos Aires,Cuyo,Online,Calzado deportivo,Femenino,1
2025-07-15,6378,Glorieta de Cebrián Saez 16,Santa Fe,Centro,Tienda física,Calzado deportivo,Femenino,1
2025-07-15,6379,Cañada de Joaquina Perera 89,Santa Fe,Cuyo,Online,Calzado deportivo,Otro,1
2025-07-15,6380,Cañada Ignacio Grau 89,Córdoba,Litoral,Tienda física,Calzado deportivo,Masculino,1
2025-07-15,6381,Alameda de Rebeca Paredes 16 Piso 8 ,Buenos Aires,Centro,Tienda física,Ropa deportiva,Femenino,1
2025-07-15,6382,Rambla de Silvestre Almazán 43,Buenos Aires,NOA,Online,Ropa deportiva,Femenino,1
2025-07-15,6383,Camino de Trinidad Páez 90,Buenos Aires,NOA,Tienda física,Calzado deportivo,Otro,1
2025-07-15,6384,Alameda de Asunción Arce 51,Córdoba,CABA,Online,Accesorios,Otro,1
2025-07-15,6385,Ronda Jacinto Maza 674,Salta,CABA,Tienda física,Calzado deportivo,Masculino,1
2025-07-15,6386,C. Dionisio Hernando 19,Buenos Aires,Centro,Online,Ropa deportiva,Femenino,1
2025-07-15,6387,Glorieta Serafina Alonso 444,Buenos Aires,CABA,Tienda física,Accesorios,Femenino,1
2025-07-15,6388,Avenida Máxima Figueroa 65,Salta,Litoral,Online,Ropa deportiva,Masculino,1
2025-07-15,6389,Calle Aitana Esteve 76 Puerta 7 ,Mendoza,Centro,Online,Accesorios,Masculino,1
2025-07-15,6390,Calle Rico Gallego 85,Buenos Aires,NOA,Tienda física,Calzado deportivo,Femenino,1
2025-07-15,6391,Avenida de Flor Pellicer 1,Mendoza,Centro,Online,Calzado deportivo,Femenino,1
2025-07-15,6392,Urbanización Sabas Torralba 77 Piso 9 ,Córdoba,NOA,Tienda física,Accesorios,Masculino,1
2025-07-15,6393,Vial Loida Cazorla 79 Piso 3 ,Mendoza,Cuyo,Tienda física,Ropa deportiva,Otro,1
2025-07-15,6394,Camino Tadeo Soto 85 Puerta 1 ,Santa Fe,Litoral,Tienda física,Accesorios,Otro,1
2025-07-15,6395,Cañada Nicanor Laguna 3,Buenos Aires,NOA,Online,Accesorios,Masculino,1
2025-07-15,6396,Glorieta de Charo Álvaro 86 Piso 9 ,Buenos Aires,Cuyo,Online,Ropa deportiva,Femenino,1
2025-07-15,6397,Urbanización Imelda Pont 57 Puerta 8 ,Buenos Aires,NOA,Tienda física,Accesorios,Masculino,1
2025-07-15,6398,Plaza de Aurelia Tejero 263 Piso 1 ,Salta,Litoral,Tienda física,Ropa deportiva,Femenino,1
2025-07-15,6399,Camino de Antonio Machado 504,Mendoza,Centro,Tienda física,Calzado deportivo,Masculino,1
2025-07-15,6400,Callejón de Gilberto Sedano 8 Apt. 54 ,Santa Fe,NOA,Tienda física,Calzado deportivo,Femenino,1
2025-07-15,6401,Vial de Alexandra Requena 1 Puerta 5 ,Córdoba,CABA,Online,Accesorios,Femenino,1
2025-07-15,6402,Rambla de Carmela Talavera 80 Piso 1 ,Buenos Aires,NOA,Tienda física,Calzado deportivo,Masculino,1
2025-07-15,6403,Callejón Rico Aguilar 97,Santa Fe,Cuyo,Tienda física,Calzado deportivo,Masculino,1
2025-07-15,6404,Urbanización Mauricio Riba 299,Mendoza,NOA,Tienda física,Calzado deportivo,Femenino,1
2025-07-15,6405,Paseo de Ana Belén Tenorio 80,Buenos Aires,Cuyo,Online,Calzado deportivo,Femenino,1
2025-07-15,6406,Via Graciano Garriga 725 Piso 9 ,Mendoza,Centro,Tienda física,Calzado deportivo,Femenino,1
2025-07-15,6407,C. de Ofelia Hierro 8 Piso 1 ,Buenos Aires,Centro,Online,Accesorios,Otro,1
2025-07-15,6408,Ronda Santos Sabater 761 Apt. 38 ,Mendoza,Litoral,Online,Accesorios,Otro,1
2025-07-15,6409,Paseo Dimas Herranz 4 Apt. 62 ,Salta,CABA,Online,Calzado deportivo,Otro,1
2025-07-15,6410,Cañada de Amando Iriarte 66 Piso 9 ,Buenos Aires,NOA,Online,Calzado deportivo,Masculino,1
2025-07-15,6411,Plaza de Mayte Milla 56 Piso 3 ,Córdoba,CABA,Online,Ropa deportiva,Masculino,1
2025-07-15,6412,Cañada de Cristian Catalán 8 Piso 2 ,Buenos Aires,NOA,Tienda física,Ropa deportiva,Masculino,1
2025-07-15,6413,Avenida Juanita Egea 593,Córdoba,Cuyo,Tienda física,Accesorios,Femenino,1
2025-07-15,6414,Plaza Montserrat Cánovas 6,Salta,Litoral,Online,Calzado deportivo,Otro,1
2025-07-15,6415,Alameda de Amancio Malo 96,Córdoba,Cuyo,Online,Calzado deportivo,Otro,1
2025-07-15,6416,Calle de Antonio Bernal 423 Apt. 52 ,Salta,Cuyo,Online,Calzado deportivo,Femenino,1
2025-07-15,6417,Callejón Tecla Casado 67 Puerta 4 ,Santa Fe,Cuyo,Tienda física,Accesorios,Femenino,1
2025-07-15,6418,Ronda de Asunción Rincón 3,Santa Fe,Litoral,Online,Calzado deportivo,Femenino,1
2025-07-15,6419,Camino de Manuelita Figueroa 43 Piso 6 ,Santa Fe,NOA,Tienda física,Accesorios,Femenino,1
2025-07-15,6420,Plaza Ciro Leal 85 Piso 6 ,Santa Fe,Centro,Online,Calzado deportivo,Otro,1
2025-07-15,6421,Rambla de Soledad Pascual 7,Buenos Aires,NOA,Online,Accesorios,Otro,1
2025-07-15,6422,Plaza Ignacio Bermejo 841 Apt. 26 ,Salta,Cuyo,Tienda física,Accesorios,Femenino,1
2025-07-15,6423,Glorieta José Mari Roman 55 Piso 1 ,Salta,Centro,Tienda física,Ropa deportiva,Femenino,1
2025-07-15,6424,Urbanización María Lozano 37,Mendoza,Cuyo,Online,Calzado deportivo,Otro,1
2025-07-15,6425,Cañada de Imelda Azorin 9 Puerta 2 ,Santa Fe,Centro,Online,Ropa deportiva,Otro,1
2025-07-15,6426,Glorieta de Pastora Múgica 55,Mendoza,CABA,Tienda física,Accesorios,Femenino,1
2025-07-15,6427,Ronda de Edgardo Rocamora 8,Mendoza,CABA,Online,Ropa deportiva,Masculino,1
2025-07-15,6428,Pasadizo Loreto Sanz 41,Mendoza,Centro,Tienda física,Accesorios,Femenino,1
2025-07-15,6429,Pasaje Hortensia Llano 618 Apt. 58 ,Buenos Aires,Cuyo,Online,Ropa deportiva,Femenino,1
2025-07-15,6430,Calle de Marta Oliva 74,Córdoba,Cuyo,Tienda física,Calzado deportivo,Masculino,1
2025-07-15,6431,Vial Benigno Querol 206 Apt. 95 ,Córdoba,Litoral,Online,Ropa deportiva,Otro,1
2025-07-15,6432,Pasaje Fabricio Moya 40 Apt. 58 ,Santa Fe,CABA,Online,Ropa deportiva,Masculino,1
2025-07-15,6433,Cañada de Javier Ibáñez 92 Apt. 54 ,Buenos Aires,CABA,Tienda física,Calzado deportivo,Otro,1
2025-07-15,6434,Camino Fidel Galvez 6,Buenos Aires,Cuyo,Tienda física,Calzado deportivo,Femenino,1
2025-07-15,6435,Paseo de Anabel Herrero 6,Mendoza,CABA,Tienda física,Accesorios,Femenino,1
2025-07-15,6436,Calle Jose Llabrés 32,Salta,CABA,Tienda física,Calzado deportivo,Masculino,1
2025-07-15,6437,Plaza Tere Muro 65 Puerta 6 ,Santa Fe,Litoral,Online,Calzado deportivo,Masculino,1
2025-07-15,6438,Cuesta de Ramiro Planas 97,Salta,Litoral,Tienda física,Ropa deportiva,Otro,1
2025-07-15,6439,Urbanización Eligia Mancebo 11,Santa Fe,CABA,Tienda física,Ropa deportiva,Otro,1
2025-07-15,6440,Paseo Anna Verdugo 97 Piso 8 ,Santa Fe,Centro,Online,Accesorios,Femenino,1
2025-07-15,6441,Camino Noé Toledo 48,Mendoza,NOA,Online,Ropa deportiva,Otro,1
2025-07-15,6442,Plaza Isabel Belda 798 Piso 9 ,Mendoza,CABA,Online,Accesorios,Otro,1
2025-07-15,6443,Plaza de Pepita Sanmartín 75 Apt. 56 ,Salta,NOA,Tienda física,Ropa deportiva,Otro,1
2025-07-15,6444,Glorieta Ximena Crespi 91 Puerta 8 ,Santa Fe,Cuyo,Online,Ropa deportiva,Femenino,1
2025-07-15,6445,Pasadizo de Vito Moya 9 Apt. 20 ,Mendoza,CABA,Online,Calzado deportivo,Femenino,1
2025-07-15,6446,Vial de Artemio Iniesta 19 Piso 4 ,Salta,Cuyo,Tienda física,Accesorios,Otro,1
2025-07-15,6447,C. Paola Jover 847,Salta,Cuyo,Tienda física,Accesorios,Masculino,1
2025-07-15,6448,Calle Eustaquio Martí 14,Santa Fe,Cuyo,Online,Calzado deportivo,Masculino,1
2025-07-15,6449,Via Consuela Tomás 9 Puerta 9 ,Mendoza,Cuyo,Online,Accesorios,Femenino,1
2025-07-15,6450,Avenida Gerardo Barco 86,Córdoba,CABA,Online,Accesorios,Masculino,1
2025-07-15,6451,C. Esperanza Iriarte 26,Córdoba,CABA,Tienda física,Ropa deportiva,Femenino,1
2025-07-15,6452,Ronda de Leonardo Tomás 1 Piso 9 ,Córdoba,Centro,Online,Calzado deportivo,Otro,1
2025-07-15,6453,Rambla de Venceslás Noguera 35,Salta,Cuyo,Online,Accesorios,Masculino,1
2025-07-15,6454,Via Isidora Fernández 1,Córdoba,NOA,Tienda física,Ropa deportiva,Femenino,1
2025-07-15,6455,Avenida de Fabiola Zamorano 22,Buenos Aires,Centro,Online,Ropa deportiva,Masculino,1
2025-07-15,6456,Camino Arturo Barranco 24 Puerta 6 ,Córdoba,Cuyo,Tienda física,Ropa deportiva,Otro,1
2025-07-15,6457,Glorieta de Anselmo Pina 5 Apt. 83 ,Salta,Centro,Tienda física,Calzado deportivo,Femenino,1
2025-07-15,6458,Cuesta de Enrique Garay 74,Mendoza,Centro,Online,Calzado deportivo,Otro,1
2025-07-15,6459,Cuesta de David Arenas 70 Apt. 67 ,Salta,Litoral,Online,Calzado deportivo,Masculino,1
2025-07-15,6460,Pasaje de Benigna Córdoba 5,Córdoba,Centro,Online,Accesorios,Masculino,1
2025-07-15,6461,Calle Benito Segovia 19,Santa Fe,CABA,Online,Ropa deportiva,Otro,1
2025-07-15,6462,Paseo de Lola Artigas 2 Piso 0 ,Córdoba,Centro,Online,Accesorios,Femenino,1
2025-07-15,6463,Callejón de Adela Romero 68 Piso 5 ,Santa Fe,Centro,Online,Ropa deportiva,Femenino,1
2025-07-15,6464,Urbanización Noa Gomila 67 Puerta 9 ,Buenos Aires,NOA,Online,Accesorios,Masculino,1
2025-07-15,6465,Avenida de Perla Almansa 499 Puerta 7 ,Mendoza,Litoral,Tienda física,Calzado deportivo,Femenino,1
2025-07-15,6466,Alameda de Fermín Gaya 9 Apt. 45 ,Santa Fe,Litoral,Online,Ropa deportiva,Masculino,1
2025-07-15,6467,Callejón Saturnina Garay 5,Mendoza,Litoral,Tienda física,Accesorios,Otro,1
2025-07-15,6468,Pasaje Reina Antúnez 1,Salta,NOA,Online,Calzado deportivo,Otro,1
2025-07-15,6469,Pasaje de Paco Nebot 67,Córdoba,CABA,Online,Calzado deportivo,Otro,1
2025-07-15,6470,Cañada de Montserrat Borrás 93,Mendoza,Litoral,Online,Calzado deportivo,Otro,1
2025-07-15,6471,Avenida de Cristóbal Sotelo 13,Córdoba,Centro,Tienda física,Accesorios,Otro,1
2025-07-15,6472,Pasadizo de Fernando Borrás 72,Córdoba,Centro,Tienda física,Ropa deportiva,Femenino,1
2025-07-15,6473,Plaza Candelas Baena 18,Mendoza,Centro,Online,Calzado deportivo,Femenino,1
2025-07-15,6474,Via Flavio Pedrero 504 Puerta 3 ,Salta,CABA,Tienda física,Ropa deportiva,Femenino,1
2025-07-15,6475,Alameda de Isa Sobrino 22,Mendoza,CABA,Tienda física,Calzado deportivo,Masculino,1
2025-07-15,6476,Pasaje Custodio Quiroga 910,Salta,Litoral,Online,Calzado deportivo,Femenino,1
2025-07-15,6477,Ronda de Trinidad Romeu 35,Buenos Aires,Litoral,Tienda física,Calzado deportivo,Otro,1
2025-07-15,6478,Vial de Silvio Tomé 27,Salta,Litoral,Online,Accesorios,Femenino,1
2025-07-16,6479,Pasaje María Del Carmen Agudo 78,Buenos Aires,Cuyo,Tienda física,Accesorios,Masculino,1
2025-07-16,6480,Ronda de Malena Meléndez 5 Piso 3 ,Córdoba,Cuyo,Tienda física,Calzado deportivo,Otro,1
2025-07-16,6481,Ronda de Carmela Narváez 57 Apt. 52 ,Mendoza,Cuyo,Tienda física,Accesorios,Masculino,1
2025-07-16,6482,Pasaje de Ángela Pino 899 Puerta 7 ,Mendoza,Cuyo,Tienda física,Calzado deportivo,Femenino,1
2025-07-16,6483,Avenida de Román Polo 4,Salta,CABA,Tienda física,Calzado deportivo,Masculino,1
2025-07-16,6484,Cuesta Manola Andrés 5,Buenos Aires,Centro,Tienda física,Calzado deportivo,Otro,1
2025-07-16,6485,Calle de Iris Sabater 6,Santa Fe,Cuyo,Tienda física,Ropa deportiva,Otro,1
2025-07-16,6486,Urbanización de Epifanio Godoy 5,Buenos Aires,Litoral,Tienda física,Ropa deportiva,Femenino,1
2025-07-16,6487,Vial de Nicodemo Riquelme 2 Piso 9 ,Salta,Cuyo,Online,Calzado deportivo,Otro,1
2025-07-16,6488,Urbanización Nilda Vazquez 71 Apt. 90 ,Córdoba,NOA,Tienda física,Accesorios,Otro,1
2025-07-16,6489,Paseo Macaria Verdú 6 Puerta 6 ,Salta,Litoral,Online,Ropa deportiva,Otro,1
2025-07-16,6490,Glorieta Amando Barco 91 Apt. 43 ,Salta,Cuyo,Online,Accesorios,Otro,1
2025-07-16,6491,Ronda Josep Montoya 18 Puerta 8 ,Salta,Litoral,Tienda física,Calzado deportivo,Femenino,1
2025-07-16,6492,Urbanización de Lucas Torrens 54 Apt. 67 ,Salta,Centro,Online,Ropa deportiva,Femenino,1
2025-07-16,6493,Via Nereida Tudela 13 Puerta 6 ,Santa Fe,Centro,Online,Calzado deportivo,Otro,1
2025-07-16,6494,Cañada de Eladio Font 96 Apt. 48 ,Córdoba,NOA,Tienda física,Ropa deportiva,Masculino,1
2025-07-16,6495,Rambla Dalila Narváez 7 Puerta 2 ,Córdoba,CABA,Online,Accesorios,Otro,1
2025-07-16,6496,Acceso de Juan Manuel Zorrilla 36,Salta,NOA,Online,Accesorios,Masculino,1
2025-07-16,6497,Glorieta de Jacinto Calatayud 95 Apt. 28 ,Santa Fe,NOA,Tienda física,Accesorios,Femenino,1
2025-07-16,6498,C. de Jacinto Larrañaga 5 Apt. 97 ,Córdoba,Litoral,Online,Calzado deportivo,Otro,1
2025-07-16,6499,Pasaje de Teodoro Nogueira 52 Piso 9 ,Buenos Aires,Centro,Tienda física,Ropa deportiva,Otro,1
2025-07-16,6500,Via de Seve Enríquez 8 Piso 1 ,Córdoba,Centro,Online,Accesorios,Otro,1
2025-07-16,6501,Urbanización Ramiro Cobo 545 Puerta 7 ,Santa Fe,Cuyo,Tienda física,Calzado deportivo,Otro,1
2025-07-16,6502,Plaza de Eufemia Alvarado 57,Córdoba,Litoral,Tienda física,Accesorios,Femenino,1
2025-07-16,6503,Cuesta Severo Rivas 88 Puerta 4 ,Salta,Cuyo,Online,Accesorios,Otro,1
2025-07-16,6504,Paseo Griselda Iborra 3,Salta,Centro,Online,Calzado deportivo,Femenino,1
2025-07-16,6505,Calle de Ana Sofía Gutierrez 55 Puerta 2 ,Salta,NOA,Tienda física,Calzado deportivo,Femenino,1
2025-07-16,6506,Acceso de Edmundo Madrid 781,Salta,Litoral,Online,Ropa deportiva,Otro,1
2025-07-16,6507,Acceso Noemí Hurtado 81,Buenos Aires,Cuyo,Online,Accesorios,Masculino,1
2025-07-16,6508,Cañada de Saturnino Campillo 21 Puerta 9 ,Santa Fe,NOA,Tienda física,Ropa deportiva,Femenino,1
2025-07-16,6509,Via Luís Sevillano 29,Mendoza,NOA,Tienda física,Ropa deportiva,Masculino,1
2025-07-16,6510,Alameda Aurora Ibáñez 18,Santa Fe,NOA,Tienda física,Accesorios,Femenino,1
2025-07-16,6511,Pasaje Aitana Beltrán 87,Salta,Litoral,Tienda física,Calzado deportivo,Otro,1
2025-07-16,6512,C. de Flor Valls 13,Salta,Centro,Online,Accesorios,Femenino,1
2025-07-16,6513,Cañada de Kike Torrent 940,Córdoba,Centro,Tienda física,Calzado deportivo,Masculino,1
2025-07-16,6514,Plaza Nadia Cuesta 19,Salta,CABA,Online,Ropa deportiva,Masculino,1
2025-07-16,6515,Via de Elodia Porcel 58 Apt. 29 ,Mendoza,Cuyo,Online,Calzado deportivo,Masculino,1
2025-07-16,6516,Ronda de José Montserrat 66,Mendoza,Litoral,Tienda física,Ropa deportiva,Otro,1
2025-07-16,6517,Pasadizo Alberto Domingo 78 Piso 6 ,Mendoza,NOA,Tienda física,Ropa deportiva,Femenino,1
2025-07-16,6518,Calle de Albert Aguiló 99,Mendoza,NOA,Tienda física,Ropa deportiva,Femenino,1
2025-07-16,6519,Pasadizo María Jesús Vidal 1,Santa Fe,Cuyo,Tienda física,Calzado deportivo,Masculino,1
2025-07-16,6520,Plaza Nazaret Ferrero 38,Santa Fe,Cuyo,Tienda física,Ropa deportiva,Masculino,1
2025-07-16,6521,Rambla de Mireia Cortes 4 Apt. 71 ,Buenos Aires,CABA,Tienda física,Accesorios,Femenino,1
2025-07-16,6522,Ronda Concepción Domínguez 83,Santa Fe,NOA,Tienda física,Accesorios,Masculino,1
2025-07-16,6523,Rambla de Daniel Pazos 61 Puerta 1 ,Santa Fe,CABA,Tienda física,Calzado deportivo,Femenino,1
2025-07-16,6524,Plaza de Pili Castañeda 32,Mendoza,Litoral,Tienda física,Ropa deportiva,Masculino,1
2025-07-16,6525,Paseo Sebastian Gascón 48 Piso 9 ,Córdoba,Centro,Tienda física,Ropa deportiva,Femenino,1
2025-07-16,6526,Glorieta de Celia Torrent 69,Buenos Aires,NOA,Tienda física,Ropa deportiva,Masculino,1
2025-07-16,6527,Calle Emilia Chico 63 Piso 8 ,Córdoba,Centro,Online,Accesorios,Femenino,1
2025-07-16,6528,Vial de Tecla Villalba 74 Puerta 3 ,Salta,Cuyo,Online,Accesorios,Masculino,1
2025-07-16,6529,Avenida de Gloria Amor 95,Santa Fe,Cuyo,Online,Accesorios,Masculino,1
2025-07-16,6530,Glorieta de Alejandro Conde 561 Puerta 9 ,Mendoza,CABA,Online,Ropa deportiva,Masculino,1
2025-07-16,6531,Avenida de Tiburcio Solé 152,Buenos Aires,NOA,Tienda física,Ropa deportiva,Masculino,1
2025-07-16,6532,Pasadizo de Encarnacion Báez 55,Córdoba,NOA,Tienda física,Calzado deportivo,Masculino,1
2025-07-16,6533,Paseo Encarnación Carrillo 92,Buenos Aires,Litoral,Online,Accesorios,Otro,1
2025-07-16,6534,Pasadizo de Marcial Tomás 59 Apt. 09 ,Salta,Centro,Online,Accesorios,Femenino,1
2025-07-16,6535,Rambla de Carmina Villanueva 95,Buenos Aires,Centro,Tienda física,Accesorios,Otro,1
2025-07-16,6536,Rambla de Alfonso Barba 805,Buenos Aires,NOA,Tienda física,Accesorios,Masculino,1
2025-07-16,6537,Camino Vera Valenciano 63,Salta,Cuyo,Tienda física,Accesorios,Femenino,1
2025-07-16,6538,Vial de Gema Castells 65 Puerta 6 ,Córdoba,Litoral,Tienda física,Calzado deportivo,Otro,1
2025-07-16,6539,Ronda de Olimpia Alcalde 2,Santa Fe,CABA,Online,Ropa deportiva,Femenino,1
2025-07-16,6540,Vial Mercedes Galván 52 Puerta 2 ,Salta,Litoral,Online,Ropa deportiva,Femenino,1
2025-07-16,6541,Cuesta de Irene Arcos 3 Piso 1 ,Buenos Aires,Cuyo,Online,Ropa deportiva,Femenino,1
2025-07-16,6542,Pasaje de Vera Chamorro 74,Mendoza,Litoral,Online,Accesorios,Femenino,1
2025-07-16,6543,Cuesta de Jennifer Tormo 94,Mendoza,Centro,Tienda física,Accesorios,Masculino,1
2025-07-16,6544,Cañada de Álvaro Pomares 90 Apt. 57 ,Santa Fe,NOA,Online,Calzado deportivo,Otro,1
2025-07-16,6545,Via Rosa María Barberá 7,Mendoza,CABA,Online,Accesorios,Otro,1
2025-07-16,6546,Pasaje de Marino Bernat 304,Santa Fe,Litoral,Online,Accesorios,Masculino,1
2025-07-16,6547,Rambla Guiomar Alcántara 89,Córdoba,CABA,Tienda física,Accesorios,Otro,1
2025-07-16,6548,Urbanización de Iker Roselló 828 Piso 5 ,Córdoba,Litoral,Tienda física,Accesorios,Masculino,1
2025-07-16,6549,Acceso de Ovidio Chamorro 78 Puerta 5 ,Mendoza,Centro,Tienda física,Calzado deportivo,Masculino,1
2025-07-16,6550,Plaza de Luciana Rojas 94 Piso 8 ,Córdoba,CABA,Tienda física,Accesorios,Femenino,1
2025-07-16,6551,Cañada de Sandra Viana 41,Mendoza,Litoral,Tienda física,Ropa deportiva,Femenino,1
2025-07-16,6552,Calle Gabino Nuñez 74,Salta,Litoral,Online,Accesorios,Femenino,1
2025-07-16,6553,Urbanización de Jorge Macias 99 Piso 2 ,Buenos Aires,NOA,Tienda física,Accesorios,Femenino,1
2025-07-16,6554,Cañada de Xavier Aguado 51 Piso 0 ,Salta,Centro,Online,Calzado deportivo,Otro,1
2025-07-16,6555,Glorieta de María Del Carmen Ferrández 70 Puerta 5 ,Salta,Centro,Tienda física,Accesorios,Otro,1
2025-07-16,6556,Pasadizo Cristóbal Prada 4,Mendoza,NOA,Tienda física,Calzado deportivo,Otro,1
2025-07-16,6557,Acceso de Máximo Losa 92 Apt. 33 ,Mendoza,Centro,Online,Accesorios,Masculino,1
2025-07-16,6558,Avenida de Encarnación Seguí 21,Córdoba,Cuyo,Online,Accesorios,Otro,1
2025-07-16,6559,C. Vasco Serna 73,Santa Fe,NOA,Tienda física,Accesorios,Otro,1
2025-07-16,6560,Paseo de Estrella Acedo 385,Santa Fe,Centro,Tienda física,Ropa deportiva,Femenino,1
2025-07-16,6561,Callejón Jacinto Ricart 547 Puerta 3 ,Santa Fe,NOA,Online,Calzado deportivo,Femenino,1
2025-07-16,6562,C. de Josefina Villanueva 993 Piso 1 ,Córdoba,CABA,Tienda física,Ropa deportiva,Masculino,1
2025-07-16,6563,Pasadizo Graciela Terrón 56 Puerta 5 ,Salta,Centro,Online,Ropa deportiva,Masculino,1
2025-07-17,6564,Glorieta de Ceferino Ribas 22,Buenos Aires,Cuyo,Online,Ropa deportiva,Masculino,1
2025-07-17,6565,Plaza Rosalina Montesinos 31 Piso 0 ,Mendoza,Litoral,Tienda física,Accesorios,Femenino,1
2025-07-17,6566,Cuesta de Marcelino Barrios 58 Piso 9 ,Mendoza,NOA,Online,Ropa deportiva,Masculino,1
2025-07-17,6567,Ronda de Constanza Montesinos 29 Puerta 2 ,Córdoba,Centro,Tienda física,Accesorios,Masculino,1
2025-07-17,6568,Urbanización Andrés Valcárcel 437 Apt. 83 ,Córdoba,Cuyo,Online,Ropa deportiva,Otro,1
2025-07-17,6569,Via de Francisco Javier Guzman 35 Apt. 25 ,Salta,NOA,Online,Calzado deportivo,Masculino,1
2025-07-17,6570,Cañada Ovidio Montaña 21,Córdoba,Cuyo,Online,Calzado deportivo,Otro,1
2025-07-17,6571,Pasaje Julián Galiano 51 Puerta 2 ,Mendoza,Litoral,Tienda física,Accesorios,Otro,1
2025-07-17,6572,Vial Ana Sofía Ballesteros 23 Piso 4 ,Mendoza,CABA,Tienda física,Ropa deportiva,Femenino,1
2025-07-17,6573,Pasadizo Mar Benavente 7,Salta,Litoral,Tienda física,Calzado deportivo,Otro,1
2025-07-17,6574,C. de Jesús Martin 43,Mendoza,Cuyo,Tienda física,Ropa deportiva,Femenino,1
2025-07-17,6575,Plaza de Gerardo Perez 63 Piso 4 ,Córdoba,NOA,Online,Accesorios,Otro,1
