Cliente,Dirección,Latitud,Longitud,Teléfono,Correo electrónico,Fecha,Mes,Cantidad_entregas
55706,Calle Yrigoyen 2169,-34.769754,-58.367229,+34 739 26 04 30,inarvaez@zamora-padilla.es,2025-09-11,9,1
55706,Calle Yrigoyen 7929,-34.831751,-58.313536,+34663 12 58 86,chusrubio@galvez-olivares.com,2025-10-08,10,1
55719,Calle Belgrano 5967,-34.769247,-58.363692,+34 716987149,eprieto@dalmau-salinas.es,2025-10-03,10,1
55720,Calle Belgrano 4196,-34.866739,-58.40153,+34721 32 01 16,brunopintor@aguila.com,2025-05-24,5,1
55725,Calle Rivera Indarte 3314,-34.760438,-58.432345,+34 741906244,jordi73@bustos.net,2025-10-01,10,1
55728,Calle Emilio Castro 2639,-34.86015,-58.448601,+34885 834 402,graciela73@gmail.com,2025-06-17,6,1
55734,Avenida San Martín 5290,-34.633929,-58.588354,+34 712 02 55 17,eulalia70@montoya.es,2025-07-28,7,1
55744,Calle Lavalle 7671,-34.618981,-58.512658,+34 661406044,rodolfo88@hotmail.com,2025-08-08,8,1
55747,Avenida Gaona 6045,-34.741883,-58.312715,+34 736 561 902,nanaya@gmail.com,2025-06-12,6,1
55754,Avenida Corrientes 2094,-34.672044,-58.487549,+34 608877097,gabriela85@yahoo.com,2025-10-28,10,1
55759,Avenida Gaona 8360,-34.693995,-58.403451,+34 929 228 215,qvera@rovira.es,2025-05-09,5,1
55761,Calle Segurola 5893,-34.724654,-58.388715,+34739248035,atamayo@bertran-ramon.com,2025-10-01,10,1
55769,Calle Emilio Castro 8708,-34.623247,-58.552805,+34 719 29 45 41,orobledo@jimenez.com,2025-10-30,10,1
55773,Avenida Rivadavia 3243,-34.762085,-58.450264,+34 926 433 724,fanny28@robles.es,2025-08-27,8,1
55789,Calle Rivera Indarte 726,-34.614786,-58.359193,+34 722 148 738,calvoisaac@yahoo.com,2025-07-11,7,1
55790,Calle Segurola 4901,-34.661787,-58.463739,+34691879823,casadorogelio@gmail.com,2025-05-03,5,1
55792,Avenida del Libertador 1456,-34.656203,-58.391133,+34 745 074 328,adanvilanova@sanmartin.es,2025-07-01,7,1
55795,Calle Rivera Indarte 1522,-34.888677,-58.414963,+34855 441 300,taragones@hotmail.com,2025-09-09,9,1
55800,Avenida Juan B. Justo 7052,-34.654758,-58.351213,+34743 439 545,feijooluis@hotmail.com,2025-05-07,5,1
55802,Avenida San Martín 6158,-34.682782,-58.342248,+34972 798 916,agustinadelardo@gmail.com,2025-10-17,10,1
55803,Avenida Santa Fe 2677,-34.742396,-58.540314,+34701 673 641,tbernad@hotmail.com,2025-07-28,7,1
55805,Calle Lavalle 3143,-34.839648,-58.301776,+34816 477 201,gomezmarcia@yahoo.com,2025-08-12,8,1
55807,Calle 25 de Mayo 5049,-34.76908,-58.575875,+34717 41 59 09,checarosario@puerta.com,2025-08-21,8,1
55818,Avenida Santa Fe 6969,-34.787167,-58.399009,+34 712484937,rvalderrama@cervera-andres.org,2025-05-24,5,1
55819,Calle Emilio Castro 3153,-34.828563,-58.351168,+34708 598 420,marcelodalmau@hotmail.com,2025-06-13,6,1
55824,Calle Yrigoyen 4672,-34.740244,-58.370237,+34869 571 969,mariselajauregui@valls-bravo.net,2025-09-04,9,1
55833,Avenida Directorio 3658,-34.797885,-58.355914,+34 882 96 86 15,blazquezelvira@hotmail.com,2025-07-15,7,1
55839,Calle Yrigoyen 5895,-34.661292,-58.397983,+34 877 22 21 90,scorrea@gallo-espinosa.com,2025-08-18,8,1
55842,Avenida Santa Fe 4382,-34.891355,-58.57896,+34683546602,abanos@torrens.es,2025-09-20,9,1
55851,Calle Lavalle 447,-34.685193,-58.357016,+34 897 46 62 11,felisa56@tolosa-escriva.com,2025-06-26,6,1
55854,Calle Segurola 1965,-34.76645,-58.568768,+34728 29 43 83,lpedro@yahoo.com,2025-08-29,8,1
55861,Avenida Gaona 4492,-34.622579,-58.360587,+34 718610630,clerma@bautista.net,2025-07-07,7,1
55861,Avenida Juan B. Justo 664,-34.831416,-58.531781,+34848 144 899,abilioibanez@colom-cuadrado.com,2025-10-02,10,1
55862,Avenida Santa Fe 3034,-34.874656,-58.384327,+34 604794243,atienzaroberto@yahoo.com,2025-09-15,9,1
55868,Avenida Santa Fe 5165,-34.617059,-58.529857,+34 948 40 85 16,clementesola@gmail.com,2025-08-19,8,1
55868,Calle Emilio Castro 2071,-34.610325,-58.367927,+34 711 719 128,maria-jesus09@gmail.com,2025-10-28,10,1
55868,Calle Lavalle 3139,-34.879786,-58.425408,+34671 84 63 52,gironmaura@castellanos.net,2025-09-11,9,1
55869,Avenida Directorio 4768,-34.606496,-58.538634,+34912011504,hildaarias@carpio.com,2025-05-14,5,1
55874,Avenida Directorio 1913,-34.604978,-58.463486,+34 719 174 873,macarenacastilla@serrano-vila.es,2025-10-06,10,1
55880,Calle Yrigoyen 2812,-34.895561,-58.495829,+34635 832 375,osanchez@guzman-perello.com,2025-07-23,7,1
55884,Calle 25 de Mayo 1562,-34.842186,-58.33401,+34741 26 18 15,iker57@yahoo.com,2025-07-04,7,1
55887,Calle Belgrano 959,-34.77535,-58.493499,+34708 62 90 26,regulo78@manuel.com,2025-05-19,5,1
55888,Avenida del Libertador 8928,-34.732312,-58.553896,+34 723 700 012,tmuniz@yahoo.com,2025-07-30,7,1
55889,Avenida Juan B. Justo 1643,-34.800917,-58.320173,+34932 047 782,silvestreguijarro@gmail.com,2025-10-15,10,1
55889,Calle Belgrano 7893,-34.697317,-58.449404,+34713885787,brubio@gmail.com,2025-10-27,10,1
55893,Calle Emilio Castro 4508,-34.778996,-58.557336,+34 734 76 64 38,barberalucio@barcena-sosa.net,2025-09-16,9,1
55894,Avenida Directorio 8715,-34.720185,-58.516799,+34637 08 66 63,aurelia79@sobrino.com,2025-09-02,9,1
55894,Calle Segurola 2722,-34.695711,-58.499486,+34 817216937,guillencandido@hotmail.com,2025-10-27,10,1
55895,Avenida del Libertador 1271,-34.82972,-58.429467,+34 999 91 84 49,quirosluciano@gmail.com,2025-06-02,6,1
55896,Calle Belgrano 6740,-34.646801,-58.553647,+34702 06 14 93,joaquinpina@gmail.com,2025-07-07,7,1
55900,Calle Rivera Indarte 980,-34.83863,-58.570228,+34 897265063,jenaropenas@cid-aguado.org,2025-07-22,7,1
55901,Avenida Directorio 1535,-34.681422,-58.309074,+34 891 582 758,agustinafuente@hotmail.com,2025-05-07,5,1
55904,Avenida Gaona 1929,-34.794175,-58.452897,+34945 29 17 61,aurorareguera@diez-larrea.net,2025-09-11,9,1
55906,Avenida Corrientes 1077,-34.658291,-58.358939,+34893 816 040,cipriano11@blanco.es,2025-06-07,6,1
55906,Calle Emilio Castro 828,-34.676321,-58.573071,+34685415680,villanuevaeliana@giralt-heras.net,2025-07-08,7,1
55910,Calle Rivera Indarte 4417,-34.829509,-58.515608,+34 606295442,custodiomacias@hotmail.com,2025-07-09,7,1
55910,Calle Segurola 3922,-34.604882,-58.302165,+34 713 56 34 59,cruzcasanovas@hotmail.com,2025-09-11,9,1
55915,Avenida del Libertador 7829,-34.640648,-58.39219,+34 807724009,curro63@hotmail.com,2025-06-06,6,1
55915,Calle Rivera Indarte 1698,-34.684252,-58.378391,+34724313963,saenzciriaco@gmail.com,2025-08-18,8,1
55916,Avenida Directorio 5026,-34.771335,-58.436979,+34829221731,rafaelbotella@iriarte.com,2025-09-08,9,1
55921,Calle Rivera Indarte 5020,-34.732005,-58.59502,+34735887060,jordacirino@gmail.com,2025-06-19,6,1
55923,Calle Lavalle 9701,-34.614813,-58.595331,+34744722438,cerveradionisia@yahoo.com,2025-06-24,6,1
55928,Calle Belgrano 1997,-34.814989,-58.569387,+34716872641,seguileire@yahoo.com,2025-08-06,8,1
55931,Avenida Directorio 1639,-34.882124,-58.365363,+34 713 905 869,daniel56@gmail.com,2025-09-06,9,1
55945,Avenida Juan B. Justo 2514,-34.666989,-58.467599,+34 677 218 057,roldan59@gmail.com,2025-06-25,6,1
55946,Avenida Corrientes 9159,-34.886326,-58.535752,+34722782207,sanjuanfito@yahoo.com,2025-06-23,6,1
55951,Avenida Corrientes 335,-34.823736,-58.471687,+34 956841644,cosme98@gmail.com,2025-05-21,5,1
55954,Calle Lavalle 9613,-34.832265,-58.477751,+34 749 56 84 43,celiayuste@gibert.es,2025-07-11,7,1
55954,Calle Yrigoyen 1030,-34.701268,-58.564703,+34740 57 62 21,yperea@calderon.com,2025-07-05,7,1
55955,Avenida Santa Fe 5668,-34.696097,-58.308437,+34736 937 516,artemio53@gmail.com,2025-06-09,6,1
55956,Avenida Juan B. Justo 538,-34.785869,-58.390068,+34 719 330 807,eladio71@yahoo.com,2025-10-27,10,1
55959,Avenida Gaona 2266,-34.694337,-58.407256,+34 813 587 695,rgirona@cruz-lopez.es,2025-06-18,6,1
55959,Avenida Juan B. Justo 991,-34.72593,-58.461982,+34 843545268,gabino84@grau-pellicer.es,2025-06-26,6,1
55962,Avenida Juan B. Justo 2095,-34.683558,-58.563368,+34 955677338,soraya07@gmail.com,2025-10-23,10,1
55962,Avenida del Libertador 9592,-34.647232,-58.33111,+34 720382769,rtena@gallardo.com,2025-10-22,10,1
55970,Avenida San Martín 4521,-34.889667,-58.516263,+34 865 019 179,joansureda@gmail.com,2025-07-12,7,1
55973,Calle Belgrano 5562,-34.645242,-58.3858,+34732 458 708,carlota68@bermudez.org,2025-06-21,6,1
55973,Calle Segurola 5111,-34.842811,-58.443283,+34716531092,bmuniz@yahoo.com,2025-06-28,6,1
55978,Avenida Directorio 420,-34.689008,-58.379205,+34 716 25 13 49,loliva@gmail.com,2025-08-13,8,1
55980,Calle Lavalle 474,-34.807464,-58.426298,+34 703 14 04 25,zaidamartorell@yahoo.com,2025-05-28,5,1
55983,Calle Belgrano 4901,-34.631868,-58.56924,+34 749 33 03 32,felix55@gmail.com,2025-05-13,5,1
55983,Calle Segurola 5864,-34.894294,-58.584952,+34 748 929 289,costaiban@gmail.com,2025-05-13,5,1
55988,Avenida Gaona 8896,-34.600705,-58.517706,+34 878569915,felixsalom@yahoo.com,2025-07-31,7,1
56013,Calle Rivera Indarte 9679,-34.71858,-58.411887,+34723 269 879,ljove@gmail.com,2025-10-31,10,1
56016,Avenida Rivadavia 4056,-34.808874,-58.396274,+34715492972,ntorrens@ordonez.com,2025-05-10,5,1
56017,Calle Emilio Castro 7527,-34.866608,-58.361162,+34723 99 39 93,chita03@yahoo.com,2025-08-27,8,1
56021,Avenida Gaona 4690,-34.724586,-58.329224,+34710 76 63 92,edelmirosainz@hotmail.com,2025-05-26,5,1
56027,Avenida San Martín 8563,-34.735528,-58.519403,+34671 44 70 85,eligia57@hotmail.com,2025-08-06,8,1
56031,Calle Belgrano 2101,-34.765363,-58.522663,+34 735 04 68 07,delgadoonofre@hotmail.com,2025-10-21,10,1
56039,Calle 25 de Mayo 309,-34.701362,-58.573491,+34 732187614,elodialillo@serra-maestre.es,2025-09-11,9,1
56041,Avenida Gaona 8979,-34.812078,-58.594527,+34 988716983,atienzajulio-cesar@gmail.com,2025-08-08,8,1
56044,Calle Belgrano 8574,-34.848705,-58.571151,+34 876180575,alamojavier@esteban-huguet.net,2025-05-14,5,1
56049,Avenida Juan B. Justo 4916,-34.850475,-58.592062,+34 736 409 435,rubenferrer@gmail.com,2025-10-14,10,1
56053,Avenida del Libertador 1968,-34.69975,-58.551268,+34 724 975 116,esteban90@fiol-cantero.com,2025-09-08,9,1
56057,Calle Rivera Indarte 2331,-34.772651,-58.325073,+34702 61 75 09,barenas@soto-lastra.net,2025-07-21,7,1
56064,Avenida del Libertador 1723,-34.641218,-58.393453,+34 803003880,victor02@carvajal.es,2025-05-23,5,1
56067,Avenida Gaona 345,-34.77301,-58.376295,+34 725 47 32 85,ibanreyes@hotmail.com,2025-07-19,7,1
56073,Avenida Cabildo 3897,-34.885947,-58.591751,+34 728954562,reynaldo29@peiro.com,2025-10-22,10,1
56083,Calle Emilio Castro 6582,-34.642371,-58.495147,+34 714940824,sanchezandres@hotmail.com,2025-06-16,6,1
56087,Avenida del Libertador 2404,-34.628811,-58.59655,+34 701397044,muletleonel@hoyos-espada.org,2025-09-13,9,1
56092,Avenida Rivadavia 1419,-34.664071,-58.318261,+34 841 50 32 26,kabad@gmail.com,2025-05-29,5,1
56100,Avenida Gaona 4313,-34.813457,-58.548097,+34 657 20 62 80,apoloniaporcel@gmail.com,2025-09-29,9,1
56101,Avenida Gaona 9607,-34.698851,-58.540907,+34 650414675,lboada@quiroga.es,2025-05-31,5,1
56102,Avenida Directorio 8250,-34.747256,-58.490253,+34 934 070 871,davila@molina.org,2025-07-17,7,1
56103,Avenida Corrientes 8244,-34.767852,-58.43225,+34731 664 836,miguel-angel09@yahoo.com,2025-06-12,6,1
56103,Avenida Rivadavia 3770,-34.758425,-58.451444,+34721 97 14 64,tsantana@cortes.com,2025-08-12,8,1
56108,Calle Segurola 1044,-34.773627,-58.586335,+34709280777,borjasamper@hotmail.com,2025-08-20,8,1
56110,Avenida Santa Fe 250,-34.700153,-58.584813,+34735106400,leandra95@martinez.org,2025-09-18,9,1
56120,Avenida Gaona 919,-34.847214,-58.301121,+34 722 985 013,esandoval@barbero.com,2025-10-13,10,1
56123,Avenida Cabildo 4012,-34.887775,-58.470389,+34745 62 84 50,chepino@hotmail.com,2025-09-24,9,1
56126,Calle Rivera Indarte 6039,-34.78329,-58.565956,+34 702731279,raquel66@fonseca.net,2025-05-30,5,1
56133,Avenida Rivadavia 4302,-34.733503,-58.460638,+34732151049,gordillobaldomero@mur.org,2025-07-15,7,1
56137,Calle Yrigoyen 2612,-34.610681,-58.456128,+34 735 35 90 74,beltrangertrudis@cal-agusti.es,2025-08-05,8,1
56142,Avenida San Martín 271,-34.834957,-58.364543,+34 729763388,riveroisidora@hotmail.com,2025-05-07,5,1
56142,Calle Emilio Castro 2819,-34.804689,-58.461836,+34 686 33 78 63,colomdorotea@zabala.es,2025-10-07,10,1
56142,Calle Rivera Indarte 653,-34.820721,-58.420903,+34878240879,andres-felipe05@mendizabal-minguez.es,2025-07-30,7,1
56151,Calle Emilio Castro 2924,-34.752006,-58.316254,+34 711 616 211,galvezluis-miguel@espanol.es,2025-10-02,10,1
56158,Calle Segurola 3141,-34.760422,-58.36685,+34 714 85 99 39,juliana16@yahoo.com,2025-10-02,10,1
56163,Avenida Corrientes 6640,-34.784723,-58.316337,+34932750096,apalau@hotmail.com,2025-09-22,9,1
56165,Avenida del Libertador 5123,-34.892789,-58.310953,+34703 212 951,pia62@olive.es,2025-05-16,5,1
56168,Avenida Cabildo 6292,-34.608316,-58.319069,+34734676687,wbecerra@yahoo.com,2025-07-23,7,1
56168,Avenida Gaona 8347,-34.712716,-58.483103,+34746750584,hervasmiguela@gmail.com,2025-08-18,8,1
56174,Avenida Directorio 2795,-34.674205,-58.333801,+34 747 92 39 17,damian19@rocha.es,2025-09-17,9,1
56189,Avenida Directorio 1025,-34.730639,-58.418697,+34748 282 264,lara56@torrent.es,2025-06-13,6,1
56189,Calle Yrigoyen 1106,-34.77163,-58.559699,+34749 21 54 57,szamorano@yahoo.com,2025-08-09,8,1
56191,Calle Belgrano 780,-34.723027,-58.454676,+34724 705 793,garmendiajuan@yahoo.com,2025-07-17,7,1
56192,Avenida Juan B. Justo 1258,-34.690316,-58.415228,+34 615 318 030,rosendo16@hotmail.com,2025-05-21,5,1
56193,Calle Rivera Indarte 5613,-34.72403,-58.45282,+34 742821120,mariano96@morera.es,2025-07-24,7,1
56203,Calle Rivera Indarte 6361,-34.617724,-58.537926,+34945 342 736,nico52@espinosa.es,2025-06-04,6,1
56205,Avenida Juan B. Justo 7880,-34.849466,-58.589093,+34665 364 481,doritagarriga@yahoo.com,2025-06-02,6,1
56206,Avenida Rivadavia 406,-34.782054,-58.478959,+34737 67 04 54,zelorza@gmail.com,2025-05-13,5,1
56215,Avenida Rivadavia 7827,-34.667462,-58.303722,+34 720 08 79 42,verdejochucho@gmail.com,2025-10-20,10,1
56217,Calle Yrigoyen 7293,-34.746496,-58.428397,+34889 624 930,moreraricarda@torre-urena.es,2025-05-29,5,1
56234,Calle Lavalle 9171,-34.858365,-58.399523,+34 712 834 444,marisaquintanilla@ariza.org,2025-07-09,7,1
56235,Avenida Cabildo 1019,-34.797794,-58.552006,+34 700855232,selena10@gmail.com,2025-07-23,7,1
56236,Avenida Rivadavia 3237,-34.730372,-58.512173,+34 749063407,jodaradoracion@portero.com,2025-07-31,7,1
56238,Calle Belgrano 8703,-34.677513,-58.535942,+34936 217 312,yesica93@sevillano.com,2025-10-25,10,1
56238,Calle Belgrano 9280,-34.82908,-58.306487,+34 741 461 721,delorza@zaragoza.es,2025-07-08,7,1
56249,Calle Yrigoyen 7573,-34.647582,-58.567812,+34 730171533,lopezildefonso@gmail.com,2025-06-27,6,1
56255,Calle Segurola 4776,-34.819306,-58.585437,+34 878312764,jquero@casanova.com,2025-09-11,9,1
56258,Avenida Corrientes 3378,-34.644138,-58.308857,+34850 76 37 14,gmiralles@gmail.com,2025-07-05,7,1
56258,Avenida Juan B. Justo 3312,-34.690751,-58.389241,+34 653 603 087,teofilogrande@narvaez.com,2025-07-29,7,1
56258,Avenida del Libertador 2613,-34.843494,-58.37244,+34 854 20 14 75,vicenta61@gmail.com,2025-07-24,7,1
56260,Calle Yrigoyen 9479,-34.808597,-58.599826,+34745793588,nydiaramis@angel.es,2025-09-13,9,1
56261,Avenida Gaona 941,-34.600203,-58.498186,+34 721 24 57 93,riberaignacio@guardiola.es,2025-06-13,6,1
56267,Avenida Juan B. Justo 1540,-34.780821,-58.470417,+34723118979,qsola@vargas.net,2025-07-04,7,1
56268,Avenida Cabildo 7448,-34.875901,-58.410235,+34979446206,dpriego@alcaraz.com,2025-09-04,9,1
56268,Avenida Gaona 1760,-34.610552,-58.328378,+34713817171,inesriquelme@yahoo.com,2025-07-11,7,1
56273,Avenida Santa Fe 1592,-34.718958,-58.369859,+34 838 32 17 93,fespana@yahoo.com,2025-06-25,6,1
56284,Avenida Juan B. Justo 5451,-34.844725,-58.364402,+34 736 88 45 94,cecilia08@gmail.com,2025-08-29,8,1
56291,Calle Emilio Castro 2547,-34.685703,-58.346824,+34701137029,alberocharo@hotmail.com,2025-08-11,8,1
56304,Calle Belgrano 5845,-34.697052,-58.504326,+34728819393,esmeralda22@yahoo.com,2025-06-24,6,1
56305,Calle Yrigoyen 3380,-34.813225,-58.516138,+34 747 98 79 50,giraltadoracion@gmail.com,2025-10-20,10,1
56310,Avenida Rivadavia 8070,-34.67604,-58.416047,+34 983 52 16 57,munozdelfina@gmail.com,2025-09-06,9,1
56312,Avenida San Martín 1244,-34.865278,-58.373174,+34812 84 53 73,efrancisco@gimenez-llobet.net,2025-10-10,10,1
56312,Calle Belgrano 5699,-34.608104,-58.55354,+34 704162565,jose-manuelpadilla@landa-iniesta.com,2025-08-09,8,1
56312,Calle Lavalle 1745,-34.654329,-58.515965,+34914 326 890,edmundocortes@zabaleta.org,2025-05-07,5,1
56316,Calle 25 de Mayo 2978,-34.765768,-58.487363,+34 801793993,selena04@rebollo.com,2025-10-28,10,1
56317,Calle Yrigoyen 9412,-34.802923,-58.360145,+34 667 53 03 70,blanesfelisa@aparicio-donoso.com,2025-09-10,9,1
56318,Avenida Rivadavia 5810,-34.682778,-58.382901,+34 727 987 841,planaspaloma@gmail.com,2025-07-10,7,1
56320,Avenida Corrientes 7809,-34.626083,-58.355052,+34718 846 232,leyreroyo@torre-gascon.com,2025-08-02,8,1
56320,Calle Emilio Castro 4383,-34.676896,-58.557265,+34 722 745 889,oriana79@hotmail.com,2025-06-02,6,1
56322,Calle 25 de Mayo 5996,-34.70241,-58.509883,+34 705 652 479,plazajoaquina@fiol-velazquez.net,2025-07-26,7,1
56325,Avenida Gaona 2531,-34.750143,-58.530321,+34743 645 765,leoncio71@cano-alemany.com,2025-10-13,10,1
56330,Calle Belgrano 8262,-34.793848,-58.591314,+34673 770 534,qmate@mora.com,2025-10-29,10,1
56333,Avenida Juan B. Justo 1428,-34.633364,-58.316282,+34973907634,odalis04@sanz.es,2025-07-31,7,1
56340,Calle 25 de Mayo 5389,-34.698436,-58.522333,+34 957 813 783,czaragoza@linares.es,2025-07-11,7,1
56341,Avenida Rivadavia 5155,-34.726252,-58.490683,+34722712584,evaristoalmeida@yahoo.com,2025-10-22,10,1
56352,Calle Rivera Indarte 7495,-34.604009,-58.436952,+34734 81 79 56,guadalupe41@gmail.com,2025-05-01,5,1
56366,Avenida Rivadavia 1652,-34.644155,-58.531695,+34 740 265 965,carlotapuente@hotmail.com,2025-07-07,7,1
56367,Avenida Corrientes 1553,-34.682864,-58.596258,+34621 707 637,solsonarufino@rocamora-nevado.es,2025-09-22,9,1
56367,Avenida Rivadavia 3955,-34.640152,-58.585013,+34718 953 550,lupitanino@llorens.org,2025-09-27,9,1
56370,Avenida Rivadavia 3389,-34.818626,-58.58092,+34 690673488,rodolfo11@yahoo.com,2025-10-10,10,1
56373,Calle Yrigoyen 9671,-34.688045,-58.53806,+34 718970627,inigoparedes@yahoo.com,2025-07-16,7,1
56379,Avenida Gaona 4493,-34.840636,-58.513684,+34 724 10 70 90,cruz73@hotmail.com,2025-05-26,5,1
56384,Avenida Cabildo 4957,-34.658392,-58.314887,+34 725 622 205,jose-angelsureda@santamaria-coll.net,2025-06-17,6,1
56385,Calle Yrigoyen 9793,-34.842217,-58.354079,+34 700 00 51 13,qramirez@mena.com,2025-07-11,7,1
56388,Avenida del Libertador 5214,-34.626429,-58.435788,+34 613 08 48 54,edu79@hotmail.com,2025-09-20,9,1
56392,Avenida Corrientes 315,-34.619121,-58.360707,+34 700417972,graciacamara@hotmail.com,2025-09-25,9,1
56397,Avenida Juan B. Justo 1672,-34.867677,-58.456542,+34 714 28 17 62,castrobuenaventura@becerra-arjona.com,2025-08-18,8,1
56398,Avenida Santa Fe 5022,-34.818265,-58.597196,+34749 69 52 44,mateopascual@aparicio.es,2025-08-18,8,1
56398,Calle Lavalle 8654,-34.690241,-58.464292,+34 701313071,fermin15@yahoo.com,2025-06-05,6,1
56401,Calle Segurola 7274,-34.745335,-58.489711,+34 725604127,odalisfabregat@quero.net,2025-07-15,7,1
56416,Avenida Directorio 3424,-34.628599,-58.40782,+34 633 797 430,ibanezjacinto@vicens.com,2025-10-16,10,1
56416,Avenida Gaona 9205,-34.775558,-58.44903,+34 720577882,moravictor-manuel@blanco.es,2025-05-09,5,1
56420,Calle 25 de Mayo 2541,-34.682326,-58.535784,+34741376087,antonio19@zamorano-ramirez.org,2025-10-04,10,1
56431,Calle Belgrano 7845,-34.647386,-58.4376,+34 745161405,svillalba@hotmail.com,2025-05-14,5,1
56433,Calle Emilio Castro 3811,-34.640069,-58.465237,+34 739355308,bolanosbenita@farre.com,2025-06-07,6,1
56434,Avenida Directorio 7013,-34.847641,-58.343973,+34 615683127,alejandraamo@gmail.com,2025-08-12,8,1
56434,Calle Segurola 8564,-34.620239,-58.403069,+34 748567759,balduino80@morell.net,2025-05-06,5,1
56440,Calle Emilio Castro 3147,-34.824636,-58.547106,+34 911 27 18 47,francisco-jose96@rosales.es,2025-10-21,10,1
56444,Calle Segurola 8905,-34.869514,-58.382206,+34738 032 093,juan-manuel04@moll.com,2025-05-08,5,1
56445,Avenida Rivadavia 3035,-34.815543,-58.521687,+34887 49 13 91,sgaliano@yahoo.com,2025-10-11,10,1
56447,Avenida Juan B. Justo 8731,-34.613456,-58.300736,+34 654741383,alamocirino@yahoo.com,2025-09-23,9,1
56448,Calle 25 de Mayo 6321,-34.810381,-58.347743,+34 729 438 505,zcastellanos@acero.com,2025-07-28,7,1
56458,Calle Yrigoyen 9669,-34.68531,-58.524839,+34 660 973 620,leonel75@rodriguez.es,2025-08-08,8,1
56459,Calle Yrigoyen 6859,-34.795507,-58.584517,+34743 32 94 78,romangargallo@espinosa.com,2025-07-26,7,1
56461,Avenida Santa Fe 7622,-34.676334,-58.373283,+34 718776892,anguloabilio@robles-sacristan.com,2025-05-08,5,1
56461,Avenida Santa Fe 8527,-34.646896,-58.305669,+34744 619 783,pedro16@hotmail.com,2025-09-23,9,1
56464,Calle 25 de Mayo 6352,-34.873811,-58.498207,+34 749230875,callejabarbara@gil-blanca.com,2025-09-27,9,1
56467,Calle Belgrano 3594,-34.728799,-58.525585,+34851 757 580,blanca77@salom-peiro.com,2025-09-10,9,1
56469,Calle Rivera Indarte 8904,-34.626851,-58.588965,+34707327685,zacariasbriones@hotmail.com,2025-09-16,9,1
56471,Avenida Gaona 1296,-34.676253,-58.596274,+34713 95 54 59,dolorescoca@marquez.es,2025-10-31,10,1
56480,Calle Lavalle 3620,-34.639709,-58.307374,+34717 53 90 52,nunezalbina@gmail.com,2025-07-28,7,1
