Cliente,Dirección,Latitud,Longitud,Teléfono,Correo,Fecha
30032,Calle Falsa 424,-34.5669153896344,-58.40788591780071,+54 9 11 22732817,cliente30032@ejemplo.com,2025-07-31
42666,Calle Falsa 281,-34.60726554890738,-58.38604583770726,+54 9 11 64016134,cliente42666@ejemplo.com,2025-07-31
39785,Calle Falsa 206,-34.57353271881259,-58.40280006197463,+54 9 11 31279081,cliente39785@ejemplo.com,2025-07-31
11086,Calle Falsa 855,-34.572455803857025,-58.40138806588585,+54 9 11 59374910,cliente11086@ejemplo.com,2025-07-31
17084,Calle Falsa 908,-34.564336572315796,-58.40131047860264,+54 9 11 65775603,cliente17084@ejemplo.com,2025-07-31
35384,Calle Falsa 849,-34.59610175254665,-58.40042921848814,+54 9 11 95646048,cliente35384@ejemplo.com,2025-07-31
71022,Calle Falsa 311,-34.62136685993113,-58.388297359214725,+54 9 11 46223263,cliente71022@ejemplo.com,2025-07-31
48696,Calle Falsa 707,-34.62034509800448,-58.37583692846404,+54 9 11 26440848,cliente48696@ejemplo.com,2025-07-31
49300,Calle Falsa 511,-34.5968360055537,-58.397200848205905,+54 9 11 57443746,cliente49300@ejemplo.com,2025-07-31
27750,Calle Falsa 38,-34.630159058285564,-58.37497934063089,+54 9 11 67353188,cliente27750@ejemplo.com,2025-07-31
35860,Calle Falsa 476,-34.623458112714836,-58.411808641920295,+54 9 11 45853758,cliente35860@ejemplo.com,2025-07-31
79427,Calle Falsa 855,-34.59792720974339,-58.39409910865503,+54 9 11 34770815,cliente79427@ejemplo.com,2025-07-31
32664,Calle Falsa 231,-34.615746312444635,-58.41623221040679,+54 9 11 18097829,cliente32664@ejemplo.com,2025-07-31
42872,Calle Falsa 255,-34.622236081714235,-58.3923560157616,+54 9 11 38924431,cliente42872@ejemplo.com,2025-07-31
67868,Calle Falsa 370,-34.57477708955565,-58.385636424096425,+54 9 11 68996614,cliente67868@ejemplo.com,2025-07-31
37222,Calle Falsa 600,-34.585284496199236,-58.41131734463949,+54 9 11 91233900,cliente37222@ejemplo.com,2025-07-31
39602,Calle Falsa 833,-34.607159260464584,-58.390386794719895,+54 9 11 79171334,cliente39602@ejemplo.com,2025-07-31
29371,Calle Falsa 968,-34.57584610673883,-58.369223755744876,+54 9 11 23916106,cliente29371@ejemplo.com,2025-07-31
57141,Calle Falsa 781,-34.61631519619449,-58.40434772398833,+54 9 11 17556337,cliente57141@ejemplo.com,2025-07-31
63644,Calle Falsa 153,-34.606833305672396,-58.41554438154136,+54 9 11 84247109,cliente63644@ejemplo.com,2025-07-31
29646,Calle Falsa 893,-34.603804889867966,-58.42210468136759,+54 9 11 53868171,cliente29646@ejemplo.com,2025-07-31
20168,Calle Falsa 768,-34.58282278605971,-58.39397504426515,+54 9 11 17287703,cliente20168@ejemplo.com,2025-07-31
33691,Calle Falsa 100,-34.56742712230654,-58.408489598653155,+54 9 11 91542677,cliente33691@ejemplo.com,2025-07-31
10656,Calle Falsa 161,-34.619889988270515,-58.42467388328657,+54 9 11 75982428,cliente10656@ejemplo.com,2025-07-31
59696,Calle Falsa 477,-34.59495340053257,-58.41148129427136,+54 9 11 79788099,cliente59696@ejemplo.com,2025-07-31
34560,Calle Falsa 624,-34.63672977677141,-58.427861112243896,+54 9 11 32791937,cliente34560@ejemplo.com,2025-07-31
10645,Calle Falsa 379,-34.5789720071149,-58.41749715098887,+54 9 11 63962717,cliente10645@ejemplo.com,2025-07-31
23163,Calle Falsa 12,-34.61949514559012,-58.41282233497818,+54 9 11 48760185,cliente23163@ejemplo.com,2025-07-31
20111,Calle Falsa 396,-34.61382034556284,-58.38981010276689,+54 9 11 88471267,cliente20111@ejemplo.com,2025-07-31
71896,Calle Falsa 874,-34.5731548643428,-58.41049803925738,+54 9 11 39415515,cliente71896@ejemplo.com,2025-07-31
52823,Calle Falsa 948,-34.58856782578386,-58.37694653634415,+54 9 11 93934775,cliente52823@ejemplo.com,2025-07-31
71936,Calle Falsa 269,-34.595882691328235,-58.41383861681235,+54 9 11 97625012,cliente71936@ejemplo.com,2025-07-31
64628,Calle Falsa 376,-34.59020075381095,-58.42117825636022,+54 9 11 83889034,cliente64628@ejemplo.com,2025-07-31
77122,Calle Falsa 889,-34.58373446120905,-58.404863088974295,+54 9 11 51812920,cliente77122@ejemplo.com,2025-07-31
22521,Calle Falsa 667,-34.60409163622541,-58.407945614025024,+54 9 11 87803183,cliente22521@ejemplo.com,2025-07-31
40521,Calle Falsa 936,-34.603552202418314,-58.410697352341906,+54 9 11 36681943,cliente40521@ejemplo.com,2025-07-31
45383,Calle Falsa 300,-34.601794356575844,-58.4004447710767,+54 9 11 47906333,cliente45383@ejemplo.com,2025-07-31
48394,Calle Falsa 561,-34.585632134833055,-58.402020934420655,+54 9 11 68706683,cliente48394@ejemplo.com,2025-07-31
59200,Calle Falsa 363,-34.586807468636735,-58.367981926149994,+54 9 11 83896212,cliente59200@ejemplo.com,2025-07-31
66221,Calle Falsa 216,-34.58127291695099,-58.41333419783483,+54 9 11 53931872,cliente66221@ejemplo.com,2025-07-31
28069,Calle Falsa 287,-34.6141436107812,-58.39348621538177,+54 9 11 75774200,cliente28069@ejemplo.com,2025-07-31
61574,Calle Falsa 703,-34.58547044569499,-58.43849187757264,+54 9 11 17808565,cliente61574@ejemplo.com,2025-07-31
50239,Calle Falsa 457,-34.587841689028544,-58.421621956958745,+54 9 11 29972208,cliente50239@ejemplo.com,2025-07-31
77799,Calle Falsa 427,-34.56869797118783,-58.38514612511901,+54 9 11 91871681,cliente77799@ejemplo.com,2025-07-31
58225,Calle Falsa 60,-34.58717703931194,-58.395085432163604,+54 9 11 45442846,cliente58225@ejemplo.com,2025-07-31
51783,Calle Falsa 471,-34.578031627122584,-58.385352693863915,+54 9 11 87964368,cliente51783@ejemplo.com,2025-07-31
31496,Calle Falsa 708,-34.5885540904926,-58.39637585654389,+54 9 11 66892366,cliente31496@ejemplo.com,2025-07-31
73884,Calle Falsa 974,-34.59008858953917,-58.42980165351153,+54 9 11 45006769,cliente73884@ejemplo.com,2025-07-31
10357,Calle Falsa 285,-34.61308368651521,-58.4046309898789,+54 9 11 51803490,cliente10357@ejemplo.com,2025-07-31
64739,Calle Falsa 642,-34.556662319303676,-58.38274537700803,+54 9 11 44338269,cliente64739@ejemplo.com,2025-07-31
20943,Calle Falsa 245,-34.620554231120714,-58.38847610002958,+54 9 11 65618581,cliente20943@ejemplo.com,2025-07-31
49388,Calle Falsa 572,-34.59816077115483,-58.38991668178523,+54 9 11 12515867,cliente49388@ejemplo.com,2025-07-31
41785,Calle Falsa 74,-34.612178301158956,-58.36252847212206,+54 9 11 18928369,cliente41785@ejemplo.com,2025-07-31
30063,Calle Falsa 642,-34.61786838171679,-58.408404781497296,+54 9 11 50420626,cliente30063@ejemplo.com,2025-07-31
66700,Calle Falsa 20,-34.576281834891404,-58.41660449320256,+54 9 11 87108817,cliente66700@ejemplo.com,2025-07-31
74351,Calle Falsa 616,-34.60322433211185,-58.40948860817299,+54 9 11 70755554,cliente74351@ejemplo.com,2025-08-01
69351,Calle Falsa 458,-34.59857428860947,-58.40747192097536,+54 9 11 91535604,cliente69351@ejemplo.com,2025-08-01
67232,Calle Falsa 326,-34.618207246548664,-58.41420561110553,+54 9 11 35507622,cliente67232@ejemplo.com,2025-08-01
46742,Calle Falsa 160,-34.616250380357876,-58.40625088311718,+54 9 11 44650509,cliente46742@ejemplo.com,2025-08-01
65877,Calle Falsa 203,-34.58853132416624,-58.382480523241746,+54 9 11 33922983,cliente65877@ejemplo.com,2025-08-01
78922,Calle Falsa 292,-34.58422271568296,-58.377824466793854,+54 9 11 80471598,cliente78922@ejemplo.com,2025-08-01
33685,Calle Falsa 349,-34.58619394143816,-58.3835659575497,+54 9 11 76910459,cliente33685@ejemplo.com,2025-08-01
42785,Calle Falsa 256,-34.61695411709994,-58.39440662396609,+54 9 11 69847113,cliente42785@ejemplo.com,2025-08-01
59266,Calle Falsa 753,-34.58512340730836,-58.38639394215879,+54 9 11 70181020,cliente59266@ejemplo.com,2025-08-01
73412,Calle Falsa 226,-34.61475164885115,-58.43575105988288,+54 9 11 70235987,cliente73412@ejemplo.com,2025-08-01
78155,Calle Falsa 885,-34.62685684184902,-58.39364260709648,+54 9 11 20251404,cliente78155@ejemplo.com,2025-08-01
17166,Calle Falsa 404,-34.614415667949245,-58.406774363662144,+54 9 11 33072157,cliente17166@ejemplo.com,2025-08-01
75491,Calle Falsa 193,-34.56410622105675,-58.41224799719211,+54 9 11 73405591,cliente75491@ejemplo.com,2025-08-01
37928,Calle Falsa 949,-34.603750077674576,-58.38008962845674,+54 9 11 59411788,cliente37928@ejemplo.com,2025-08-01
44712,Calle Falsa 500,-34.62636818901116,-58.3826873163036,+54 9 11 91992690,cliente44712@ejemplo.com,2025-08-01
74947,Calle Falsa 523,-34.618619488708866,-58.409716764706026,+54 9 11 21202366,cliente74947@ejemplo.com,2025-08-01
43264,Calle Falsa 773,-34.57822732198017,-58.41698243406401,+54 9 11 81045151,cliente43264@ejemplo.com,2025-08-01
71722,Calle Falsa 836,-34.607439195470356,-58.39708424169624,+54 9 11 72079437,cliente71722@ejemplo.com,2025-08-01
58087,Calle Falsa 368,-34.607412391954036,-58.40948525019178,+54 9 11 91588210,cliente58087@ejemplo.com,2025-08-01
37623,Calle Falsa 705,-34.59798755778329,-58.38971718018478,+54 9 11 74924774,cliente37623@ejemplo.com,2025-08-01
41313,Calle Falsa 126,-34.62973850949689,-58.41625873837411,+54 9 11 39296613,cliente41313@ejemplo.com,2025-08-01
49648,Calle Falsa 734,-34.579316940045565,-58.405927453513954,+54 9 11 86152328,cliente49648@ejemplo.com,2025-08-01
19948,Calle Falsa 607,-34.58171209608955,-58.38262754903025,+54 9 11 84800132,cliente19948@ejemplo.com,2025-08-01
37091,Calle Falsa 516,-34.59014448891265,-58.42217173341017,+54 9 11 61687408,cliente37091@ejemplo.com,2025-08-01
66196,Calle Falsa 808,-34.63533843772349,-58.37142346795061,+54 9 11 97380483,cliente66196@ejemplo.com,2025-08-01
64911,Calle Falsa 187,-34.580079349933854,-58.364515207639194,+54 9 11 33559198,cliente64911@ejemplo.com,2025-08-01
73289,Calle Falsa 540,-34.59360468973036,-58.40365399543844,+54 9 11 50351598,cliente73289@ejemplo.com,2025-08-01
29713,Calle Falsa 518,-34.63122826342593,-58.413258961788955,+54 9 11 85465964,cliente29713@ejemplo.com,2025-08-01
21631,Calle Falsa 57,-34.61907669716156,-58.36246760710834,+54 9 11 76115477,cliente21631@ejemplo.com,2025-08-01
55923,Calle Falsa 265,-34.62309237135076,-58.42318564798462,+54 9 11 84101445,cliente55923@ejemplo.com,2025-08-01
44118,Calle Falsa 70,-34.60889940405974,-58.43472084119102,+54 9 11 94866629,cliente44118@ejemplo.com,2025-08-01
33707,Calle Falsa 658,-34.56694331627322,-58.37772957293083,+54 9 11 30036801,cliente33707@ejemplo.com,2025-08-01
17207,Calle Falsa 597,-34.603870914983354,-58.40209293248516,+54 9 11 48149616,cliente17207@ejemplo.com,2025-08-01
39921,Calle Falsa 150,-34.594006926855116,-58.40115350662374,+54 9 11 41844075,cliente39921@ejemplo.com,2025-08-01
52667,Calle Falsa 518,-34.58215743269401,-58.44349229215517,+54 9 11 14867590,cliente52667@ejemplo.com,2025-08-01
27621,Calle Falsa 928,-34.57012468367277,-58.383988062739206,+54 9 11 17634322,cliente27621@ejemplo.com,2025-08-01
17998,Calle Falsa 956,-34.62326957857654,-58.40335832119335,+54 9 11 99748574,cliente17998@ejemplo.com,2025-08-01
11882,Calle Falsa 44,-34.56949059156614,-58.36892732542736,+54 9 11 53736398,cliente11882@ejemplo.com,2025-08-01
51560,Calle Falsa 624,-34.59437346240104,-58.402465338323616,+54 9 11 26912177,cliente51560@ejemplo.com,2025-08-01
40410,Calle Falsa 297,-34.58573141947966,-58.3842474128209,+54 9 11 43539595,cliente40410@ejemplo.com,2025-08-01
33553,Calle Falsa 875,-34.601541532019546,-58.39037477574108,+54 9 11 29865905,cliente33553@ejemplo.com,2025-08-01
38154,Calle Falsa 910,-34.60209519097912,-58.42129907135064,+54 9 11 62463149,cliente38154@ejemplo.com,2025-08-01
79493,Calle Falsa 495,-34.605994235092474,-58.404016109900866,+54 9 11 53261291,cliente79493@ejemplo.com,2025-08-01
23825,Calle Falsa 541,-34.6077423454716,-58.40672620090901,+54 9 11 55726150,cliente23825@ejemplo.com,2025-08-01
54223,Calle Falsa 865,-34.58653082248546,-58.38083929462742,+54 9 11 37470250,cliente54223@ejemplo.com,2025-08-01
28245,Calle Falsa 823,-34.6352502106458,-58.38256094046121,+54 9 11 50318921,cliente28245@ejemplo.com,2025-08-01
38031,Calle Falsa 243,-34.62150738563196,-58.42545323003569,+54 9 11 64781402,cliente38031@ejemplo.com,2025-08-01
16087,Calle Falsa 872,-34.635094335600755,-58.41029015573507,+54 9 11 13570258,cliente16087@ejemplo.com,2025-08-01
79539,Calle Falsa 283,-34.60121879023572,-58.37646724902766,+54 9 11 77987057,cliente79539@ejemplo.com,2025-08-01
15634,Calle Falsa 234,-34.59981975275824,-58.390307937427295,+54 9 11 38185132,cliente15634@ejemplo.com,2025-08-01
15413,Calle Falsa 481,-34.61811336671318,-58.399198202757795,+54 9 11 54125918,cliente15413@ejemplo.com,2025-08-01
52293,Calle Falsa 646,-34.61743718440696,-58.38918263109576,+54 9 11 41321664,cliente52293@ejemplo.com,2025-08-01
76856,Calle Falsa 379,-34.57130712486065,-58.40324095642402,+54 9 11 99572060,cliente76856@ejemplo.com,2025-08-01
72858,Calle Falsa 357,-34.60272271697734,-58.36039691296937,+54 9 11 51727311,cliente72858@ejemplo.com,2025-08-01
71006,Calle Falsa 20,-34.632865380691406,-58.40729284108234,+54 9 11 11812013,cliente71006@ejemplo.com,2025-08-01
12278,Calle Falsa 95,-34.61599761331027,-58.43616245907883,+54 9 11 55632602,cliente12278@ejemplo.com,2025-08-01
63305,Calle Falsa 434,-34.580028097811194,-58.40711658157786,+54 9 11 12822626,cliente63305@ejemplo.com,2025-08-01
14462,Calle Falsa 889,-34.63582558613853,-58.39942104958041,+54 9 11 34970939,cliente14462@ejemplo.com,2025-08-01
33410,Calle Falsa 411,-34.553565704953755,-58.38375618504662,+54 9 11 32019394,cliente33410@ejemplo.com,2025-08-01
28444,Calle Falsa 827,-34.58362542327961,-58.371546583354956,+54 9 11 16241900,cliente28444@ejemplo.com,2025-08-01
54866,Calle Falsa 678,-34.60058564512296,-58.399074082542796,+54 9 11 38599965,cliente54866@ejemplo.com,2025-08-01
31118,Calle Falsa 191,-34.60661843500496,-58.372515673813176,+54 9 11 36169114,cliente31118@ejemplo.com,2025-08-01
23740,Calle Falsa 62,-34.634396856076954,-58.41530179576786,+54 9 11 36342374,cliente23740@ejemplo.com,2025-08-01
53779,Calle Falsa 16,-34.621740606560024,-58.39573818850262,+54 9 11 35796396,cliente53779@ejemplo.com,2025-08-01
35474,Calle Falsa 273,-34.59483079651362,-58.40652965247559,+54 9 11 10302891,cliente35474@ejemplo.com,2025-08-01
74727,Calle Falsa 491,-34.587643235622416,-58.43883388094986,+54 9 11 42508739,cliente74727@ejemplo.com,2025-08-01
46594,Calle Falsa 800,-34.58239958004349,-58.43131072194295,+54 9 11 16696891,cliente46594@ejemplo.com,2025-08-01
13708,Calle Falsa 117,-34.57659368548797,-58.43200162942029,+54 9 11 91711888,cliente13708@ejemplo.com,2025-08-01
47659,Calle Falsa 473,-34.58577052425234,-58.39814566195122,+54 9 11 95194789,cliente47659@ejemplo.com,2025-08-01
41501,Calle Falsa 482,-34.60140028877614,-58.397801474401774,+54 9 11 86920373,cliente41501@ejemplo.com,2025-08-01
76686,Calle Falsa 990,-34.5900247029302,-58.40975469991146,+54 9 11 50764902,cliente76686@ejemplo.com,2025-08-01
38546,Calle Falsa 671,-34.57860912750995,-58.406536366858795,+54 9 11 28124642,cliente38546@ejemplo.com,2025-08-01
72871,Calle Falsa 401,-34.62275719270201,-58.41167209126207,+54 9 11 25834327,cliente72871@ejemplo.com,2025-08-01
38129,Calle Falsa 52,-34.582672417530496,-58.39378038864013,+54 9 11 25735120,cliente38129@ejemplo.com,2025-08-01
70389,Calle Falsa 810,-34.544730029081194,-58.40200881055546,+54 9 11 44429563,cliente70389@ejemplo.com,2025-08-01
37677,Calle Falsa 185,-34.58369535514627,-58.36433116194981,+54 9 11 86688948,cliente37677@ejemplo.com,2025-08-01
54431,Calle Falsa 689,-34.60790606831119,-58.392255538641635,+54 9 11 83960297,cliente54431@ejemplo.com,2025-08-01
66396,Calle Falsa 350,-34.5921497016384,-58.40631247566013,+54 9 11 36576169,cliente66396@ejemplo.com,2025-08-01
35270,Calle Falsa 910,-34.60932822055568,-58.41979390479035,+54 9 11 75271069,cliente35270@ejemplo.com,2025-08-02
62179,Calle Falsa 53,-34.6125796081841,-58.33183898588308,+54 9 11 46836331,cliente62179@ejemplo.com,2025-08-02
63487,Calle Falsa 214,-34.606173591438015,-58.37474839621677,+54 9 11 35477971,cliente63487@ejemplo.com,2025-08-02
76886,Calle Falsa 836,-34.61188161714077,-58.40563055755561,+54 9 11 68065889,cliente76886@ejemplo.com,2025-08-02
28150,Calle Falsa 170,-34.560057576399856,-58.39994422607996,+54 9 11 85533145,cliente28150@ejemplo.com,2025-08-02
18290,Calle Falsa 732,-34.60278238948386,-58.40083359556259,+54 9 11 50560092,cliente18290@ejemplo.com,2025-08-02
72904,Calle Falsa 194,-34.635095168365524,-58.41331915282537,+54 9 11 76961393,cliente72904@ejemplo.com,2025-08-02
54186,Calle Falsa 499,-34.579820066431495,-58.41637365750323,+54 9 11 81483090,cliente54186@ejemplo.com,2025-08-02
19507,Calle Falsa 363,-34.57892415685326,-58.41325286787656,+54 9 11 46725157,cliente19507@ejemplo.com,2025-08-02
66144,Calle Falsa 895,-34.603168732882544,-58.409938494803434,+54 9 11 12436273,cliente66144@ejemplo.com,2025-08-02
14570,Calle Falsa 573,-34.62493050160433,-58.38995299552179,+54 9 11 86459614,cliente14570@ejemplo.com,2025-08-02
36943,Calle Falsa 738,-34.59931343784047,-58.40630127219198,+54 9 11 25413272,cliente36943@ejemplo.com,2025-08-02
76175,Calle Falsa 551,-34.5986764233627,-58.4018954134401,+54 9 11 56849952,cliente76175@ejemplo.com,2025-08-02
51145,Calle Falsa 281,-34.633139329114776,-58.40639283363966,+54 9 11 91431739,cliente51145@ejemplo.com,2025-08-02
46251,Calle Falsa 972,-34.59445628005237,-58.41237955136814,+54 9 11 61015732,cliente46251@ejemplo.com,2025-08-02
30653,Calle Falsa 196,-34.60909801336211,-58.39736068886796,+54 9 11 82520136,cliente30653@ejemplo.com,2025-08-02
58853,Calle Falsa 495,-34.57880966019255,-58.389072224713814,+54 9 11 16335945,cliente58853@ejemplo.com,2025-08-02
11837,Calle Falsa 516,-34.58439607737601,-58.35307197352013,+54 9 11 77060370,cliente11837@ejemplo.com,2025-08-02
63198,Calle Falsa 750,-34.58687229398318,-58.41694814615108,+54 9 11 60234932,cliente63198@ejemplo.com,2025-08-02
72570,Calle Falsa 567,-34.60051617777238,-58.4344844571421,+54 9 11 63107214,cliente72570@ejemplo.com,2025-08-02
70254,Calle Falsa 137,-34.588278390193736,-58.39470454434019,+54 9 11 67970363,cliente70254@ejemplo.com,2025-08-02
52088,Calle Falsa 718,-34.636162346408405,-58.40863634619327,+54 9 11 17352013,cliente52088@ejemplo.com,2025-08-02
78292,Calle Falsa 331,-34.617243268318084,-58.39631022232796,+54 9 11 52121037,cliente78292@ejemplo.com,2025-08-02
53927,Calle Falsa 728,-34.6042088776888,-58.420521236617844,+54 9 11 20839597,cliente53927@ejemplo.com,2025-08-02
59092,Calle Falsa 760,-34.59197068064831,-58.38063940785607,+54 9 11 71164451,cliente59092@ejemplo.com,2025-08-02
24387,Calle Falsa 534,-34.55322354116944,-58.3833032852483,+54 9 11 76289794,cliente24387@ejemplo.com,2025-08-02
45415,Calle Falsa 648,-34.60325668079102,-58.390304090358086,+54 9 11 59708136,cliente45415@ejemplo.com,2025-08-02
53394,Calle Falsa 658,-34.58734842667912,-58.37233340502903,+54 9 11 19585177,cliente53394@ejemplo.com,2025-08-02
42179,Calle Falsa 496,-34.64447706124743,-58.411135253531576,+54 9 11 48324788,cliente42179@ejemplo.com,2025-08-02
62299,Calle Falsa 269,-34.6023519721775,-58.38557337983476,+54 9 11 74148421,cliente62299@ejemplo.com,2025-08-02
60374,Calle Falsa 583,-34.55546193721504,-58.39355263461941,+54 9 11 33776207,cliente60374@ejemplo.com,2025-08-02
58978,Calle Falsa 48,-34.600865712097594,-58.422135385922516,+54 9 11 92154555,cliente58978@ejemplo.com,2025-08-02
57791,Calle Falsa 767,-34.602061183255984,-58.42448861804417,+54 9 11 35079534,cliente57791@ejemplo.com,2025-08-02
61632,Calle Falsa 399,-34.59372048499032,-58.40433164252448,+54 9 11 33967130,cliente61632@ejemplo.com,2025-08-02
55642,Calle Falsa 695,-34.58414868393137,-58.38586422325612,+54 9 11 46952820,cliente55642@ejemplo.com,2025-08-02
24681,Calle Falsa 519,-34.5897947123015,-58.3816025664903,+54 9 11 31647113,cliente24681@ejemplo.com,2025-08-02
34955,Calle Falsa 692,-34.57585372716769,-58.39930352788658,+54 9 11 83491738,cliente34955@ejemplo.com,2025-08-02
78001,Calle Falsa 356,-34.605356567822675,-58.41162923285931,+54 9 11 86616719,cliente78001@ejemplo.com,2025-08-02
18602,Calle Falsa 52,-34.58305960845709,-58.39562314612228,+54 9 11 69685710,cliente18602@ejemplo.com,2025-08-02
38381,Calle Falsa 272,-34.58091237339164,-58.42041250081007,+54 9 11 95299088,cliente38381@ejemplo.com,2025-08-02
